Date;Zone Name;Rainy Day;Population;Median Salary (EUR);Shops per 1k hab;Hospitals per 1M hab;Childcare per 100 children under 3 y.o.;Public_Transport_Quality;Infrastructure_Quality;Traffic
08/03/2016;Zone A;0;28422.3345;2030.8146;59.5438;50.2229;14.9384;0.0762;0.1827;18045.0
09/03/2016;Zone A;0;28420.3179;2030.8126;59.5446;50.222;14.9377;0.0762;0.1828;18045.0
10/03/2016;Zone A;0;28418.3015;2030.8106;59.5454;50.2212;14.9371;0.0762;0.1828;18044.0
11/03/2016;Zone A;0;28416.2854;2030.8085;59.5463;50.2204;14.9364;0.0762;0.1829;18044.0
12/03/2016;Zone A;0;28414.2695;2030.8065;59.5471;50.2196;14.9358;0.0762;0.183;18946.0
13/03/2016;Zone A;0;28412.2538;2030.8045;59.5479;50.2187;14.9351;0.0763;0.183;18946.0
14/03/2016;Zone A;1;28410.2384;2030.8024;59.5487;50.2179;14.9345;0.0763;0.1831;18585.0
15/03/2016;Zone A;1;28408.2231;2030.8004;59.5495;50.2171;14.9338;0.0763;0.1831;18584.0
16/03/2016;Zone A;0;28406.2081;2030.7984;59.5503;50.2163;14.9332;0.0763;0.1832;18043.0
17/03/2016;Zone A;0;28404.1933;2030.7963;59.5512;50.2154;14.9325;0.0763;0.1832;18043.0
18/03/2016;Zone A;0;28402.1787;2030.7943;59.552;50.2146;14.9319;0.0763;0.1833;18042.0
19/03/2016;Zone A;0;28400.1643;2030.7923;59.5528;50.2138;14.9312;0.0763;0.1834;18944.0
20/03/2016;Zone A;1;28398.1502;2030.7902;59.5536;50.213;14.9306;0.0763;0.1834;19512.0
21/03/2016;Zone A;1;28396.1363;2030.7882;59.5544;50.2121;14.9299;0.0764;0.1835;18583.0
22/03/2016;Zone A;0;28394.1226;2030.7862;59.5552;50.2113;14.9293;0.0764;0.1835;18041.0
23/03/2016;Zone A;1;28392.1091;2030.7841;59.5561;50.2105;14.9286;0.0764;0.1836;18582.0
24/03/2016;Zone A;1;28390.0958;2030.7821;59.5569;50.2097;14.928;0.0764;0.1836;18582.0
25/03/2016;Zone A;1;28388.0828;2030.7801;59.5577;50.2088;14.9273;0.0764;0.1837;18582.0
26/03/2016;Zone A;1;28386.07;2030.778;59.5585;50.208;14.9267;0.0764;0.1838;19511.0
27/03/2016;Zone A;0;28384.0573;2030.776;59.5593;50.2072;14.926;0.0764;0.1838;18942.0
28/03/2016;Zone A;1;28382.045;2030.774;59.5602;50.2063;14.9254;0.0764;0.1839;18581.0
29/03/2016;Zone A;0;28380.0328;2030.7719;59.561;50.2055;14.9247;0.0764;0.1839;18040.0
30/03/2016;Zone A;1;28378.0209;2030.7699;59.5618;50.2047;14.9241;0.0765;0.184;18581.0
31/03/2016;Zone A;0;28376.0091;2030.7679;59.5626;50.2039;14.9234;0.0765;0.1841;18039.0
01/04/2016;Zone A;1;28373.9976;2030.7658;59.5634;50.203;14.9228;0.0765;0.1841;18580.0
02/04/2016;Zone A;0;28371.9864;2030.7638;59.5642;50.2022;14.9221;0.0765;0.1842;18941.0
03/04/2016;Zone A;0;28369.9753;2030.7618;59.5651;50.2014;14.9215;0.0765;0.1842;18941.0
04/04/2016;Zone A;1;28367.9645;2030.7597;59.5659;50.2006;14.9208;0.0765;0.1843;18580.0
05/04/2016;Zone A;0;28365.9538;2030.7577;59.5667;50.1997;14.9202;0.0765;0.1843;18038.0
06/04/2016;Zone A;0;28363.9434;2030.7557;59.5675;50.1989;14.9195;0.0765;0.1844;18038.0
07/04/2016;Zone A;0;28361.9333;2030.7536;59.5683;50.1981;14.9189;0.0766;0.1845;18038.0
08/04/2016;Zone A;1;28359.9233;2030.7516;59.5691;50.1973;14.9182;0.0766;0.1845;18579.0
09/04/2016;Zone A;0;28357.9135;2030.7496;59.57;50.1964;14.9176;0.0766;0.1846;18939.0
10/04/2016;Zone A;0;28355.904;2030.7475;59.5708;50.1956;14.9169;0.0766;0.1846;18939.0
11/04/2016;Zone A;1;28353.8947;2030.7455;59.5716;50.1948;14.9163;0.0766;0.1847;18578.0
12/04/2016;Zone A;1;28351.8856;2030.7435;59.5724;50.194;14.9156;0.0766;0.1847;18578.0
13/04/2016;Zone A;0;28349.8768;2030.7414;59.5732;50.1931;14.915;0.0766;0.1848;18036.0
14/04/2016;Zone A;0;28347.8681;2030.7394;59.5741;50.1923;14.9143;0.0766;0.1849;18036.0
15/04/2016;Zone A;0;28345.8597;2030.7374;59.5749;50.1915;14.9137;0.0766;0.1849;18036.0
16/04/2016;Zone A;0;28343.8515;2030.7354;59.5757;50.1907;14.913;0.0767;0.185;18937.0
17/04/2016;Zone A;0;28341.8435;2030.7333;59.5765;50.1898;14.9124;0.0767;0.185;18937.0
18/04/2016;Zone A;1;28339.8358;2030.7313;59.5773;50.189;14.9117;0.0767;0.1851;18576.0
19/04/2016;Zone A;1;28337.8282;2030.7293;59.5781;50.1882;14.9111;0.0767;0.1852;18576.0
20/04/2016;Zone A;0;28335.8209;2030.7272;59.579;50.1874;14.9104;0.0767;0.1852;18035.0
21/04/2016;Zone A;0;28333.8138;2030.7252;59.5798;50.1865;14.9098;0.0767;0.1853;18035.0
22/04/2016;Zone A;1;28331.8069;2030.7232;59.5806;50.1857;14.9091;0.0767;0.1853;18575.0
23/04/2016;Zone A;0;28329.8002;2030.7211;59.5814;50.1849;14.9085;0.0767;0.1854;18936.0
24/04/2016;Zone A;0;28327.7938;2030.7191;59.5822;50.1841;14.9078;0.0768;0.1854;18935.0
25/04/2016;Zone A;0;28325.7876;2030.7171;59.5831;50.1832;14.9072;0.0768;0.1855;18034.0
26/04/2016;Zone A;0;28323.7816;2030.7151;59.5839;50.1824;14.9065;0.0768;0.1856;18033.0
27/04/2016;Zone A;0;28321.7758;2030.713;59.5847;50.1816;14.9059;0.0768;0.1856;18033.0
28/04/2016;Zone A;1;28319.7702;2030.711;59.5855;50.1808;14.9052;0.0768;0.1857;18574.0
29/04/2016;Zone A;0;28317.7648;2030.709;59.5863;50.1799;14.9046;0.0768;0.1857;18033.0
30/04/2016;Zone A;0;28315.7597;2030.7069;59.5871;50.1791;14.9039;0.0768;0.1858;18934.0
01/05/2016;Zone A;0;28313.7548;2030.7049;59.588;50.1783;14.9033;0.0768;0.1858;18934.0
02/05/2016;Zone A;0;28311.7501;2030.7029;59.5888;50.1775;14.9027;0.0769;0.1859;18032.0
03/05/2016;Zone A;0;28309.7456;2030.7009;59.5896;50.1766;14.902;0.0769;0.186;18032.0
04/05/2016;Zone A;1;28307.7414;2030.6988;59.5904;50.1758;14.9014;0.0769;0.186;18572.0
05/05/2016;Zone A;1;28305.7374;2030.6968;59.5912;50.175;14.9007;0.0769;0.1861;18572.0
06/05/2016;Zone A;0;28303.7335;2030.6948;59.5921;50.1742;14.9001;0.0769;0.1861;18031.0
07/05/2016;Zone A;1;28301.7299;2030.6927;59.5929;50.1733;14.8994;0.0769;0.1862;19500.0
08/05/2016;Zone A;1;28299.7266;2030.6907;59.5937;50.1725;14.8988;0.0769;0.1863;19500.0
09/05/2016;Zone A;0;28297.7234;2030.6887;59.5945;50.1717;14.8981;0.0769;0.1863;18030.0
10/05/2016;Zone A;0;28295.7205;2030.6867;59.5953;50.1709;14.8975;0.0769;0.1864;18030.0
11/05/2016;Zone A;1;28293.7178;2030.6846;59.5961;50.17;14.8968;0.077;0.1864;18571.0
12/05/2016;Zone A;0;28291.7153;2030.6826;59.597;50.1692;14.8962;0.077;0.1865;18030.0
13/05/2016;Zone A;0;28289.713;2030.6806;59.5978;50.1684;14.8955;0.077;0.1866;18030.0
14/05/2016;Zone A;0;28287.7109;2030.6786;59.5986;50.1676;14.8949;0.077;0.1866;18931.0
15/05/2016;Zone A;0;28285.7091;2030.6765;59.5994;50.1667;14.8942;0.077;0.1867;18931.0
16/05/2016;Zone A;0;28283.7074;2030.6745;59.6002;50.1659;14.8936;0.077;0.1867;18029.0
17/05/2016;Zone A;1;28281.706;2030.6725;59.6011;50.1651;14.8929;0.077;0.1868;18569.0
18/05/2016;Zone A;1;28279.7049;2030.6705;59.6019;50.1643;14.8923;0.077;0.1868;18569.0
19/05/2016;Zone A;0;28277.7039;2030.6684;59.6027;50.1634;14.8917;0.0771;0.1869;18028.0
20/05/2016;Zone A;0;28275.7031;2030.6664;59.6035;50.1626;14.891;0.0771;0.187;18028.0
21/05/2016;Zone A;0;28273.7026;2030.6644;59.6043;50.1618;14.8904;0.0771;0.187;18929.0
22/05/2016;Zone A;0;28271.7023;2030.6624;59.6051;50.161;14.8897;0.0771;0.1871;18929.0
23/05/2016;Zone A;0;28269.7022;2030.6603;59.606;50.1601;14.8891;0.0771;0.1871;18027.0
24/05/2016;Zone A;0;28267.7023;2030.6583;59.6068;50.1593;14.8884;0.0771;0.1872;18027.0
25/05/2016;Zone A;1;28265.7027;2030.6563;59.6076;50.1585;14.8878;0.0771;0.1873;18568.0
26/05/2016;Zone A;1;28263.7032;2030.6543;59.6084;50.1577;14.8871;0.0771;0.1873;18567.0
27/05/2016;Zone A;0;28261.704;2030.6522;59.6092;50.1568;14.8865;0.0772;0.1874;18026.0
28/05/2016;Zone A;1;28259.705;2030.6502;59.6101;50.156;14.8858;0.0772;0.1874;19495.0
29/05/2016;Zone A;1;28257.7063;2030.6482;59.6109;50.1552;14.8852;0.0772;0.1875;19495.0
30/05/2016;Zone A;0;28255.7077;2030.6462;59.6117;50.1544;14.8846;0.0772;0.1875;18025.0
31/05/2016;Zone A;0;28253.7093;2030.6441;59.6125;50.1535;14.8839;0.0772;0.1876;18025.0
01/06/2016;Zone A;0;28251.7112;2030.6421;59.6133;50.1527;14.8833;0.0772;0.1877;18025.0
02/06/2016;Zone A;1;28249.7133;2030.6401;59.6142;50.1519;14.8826;0.0772;0.1877;18566.0
03/06/2016;Zone A;1;28247.7156;2030.6381;59.615;50.1511;14.882;0.0772;0.1878;18566.0
04/06/2016;Zone A;1;28245.7182;2030.636;59.6158;50.1502;14.8813;0.0772;0.1878;19493.0
05/06/2016;Zone A;0;28243.7209;2030.634;59.6166;50.1494;14.8807;0.0773;0.1879;18925.0
06/06/2016;Zone A;1;28241.7239;2030.632;59.6174;50.1486;14.88;0.0773;0.188;18565.0
07/06/2016;Zone A;0;28239.7271;2030.63;59.6182;50.1478;14.8794;0.0773;0.188;18024.0
08/06/2016;Zone A;0;28237.7305;2030.6279;59.6191;50.1469;14.8787;0.0773;0.1881;18024.0
09/06/2016;Zone A;0;28235.7341;2030.6259;59.6199;50.1461;14.8781;0.0773;0.1881;18023.0
10/06/2016;Zone A;1;28233.738;2030.6239;59.6207;50.1453;14.8775;0.0773;0.1882;18564.0
11/06/2016;Zone A;0;28231.742;2030.6219;59.6215;50.1445;14.8768;0.0773;0.1883;18924.0
12/06/2016;Zone A;0;28229.7463;2030.6199;59.6223;50.1436;14.8762;0.0773;0.1883;18924.0
13/06/2016;Zone A;0;28227.7508;2030.6178;59.6232;50.1428;14.8755;0.0774;0.1884;18022.0
14/06/2016;Zone A;0;28225.7555;2030.6158;59.624;50.142;14.8749;0.0774;0.1884;18022.0
15/06/2016;Zone A;1;28223.7604;2030.6138;59.6248;50.1412;14.8742;0.0774;0.1885;18563.0
16/06/2016;Zone A;0;28221.7656;2030.6118;59.6256;50.1403;14.8736;0.0774;0.1886;18022.0
17/06/2016;Zone A;1;28219.771;2030.6097;59.6264;50.1395;14.8729;0.0774;0.1886;18562.0
18/06/2016;Zone A;1;28217.7766;2030.6077;59.6273;50.1387;14.8723;0.0774;0.1887;19490.0
19/06/2016;Zone A;1;28215.7824;2030.6057;59.6281;50.1379;14.8717;0.0774;0.1887;19490.0
20/06/2016;Zone A;0;28213.7884;2030.6037;59.6289;50.137;14.871;0.0774;0.1888;18021.0
21/06/2016;Zone A;0;28211.7946;2030.6017;59.6297;50.1362;14.8704;0.0775;0.1888;18020.0
22/06/2016;Zone A;1;28209.8011;2030.5996;59.6305;50.1354;14.8697;0.0775;0.1889;18561.0
23/06/2016;Zone A;0;28207.8078;2030.5976;59.6313;50.1346;14.8691;0.0775;0.189;18020.0
24/06/2016;Zone A;1;28205.8147;2030.5956;59.6322;50.1337;14.8684;0.0775;0.189;18560.0
25/06/2016;Zone A;0;28203.8218;2030.5936;59.633;50.1329;14.8678;0.0775;0.1891;18921.0
26/06/2016;Zone A;1;28201.8291;2030.5915;59.6338;50.1321;14.8672;0.0775;0.1891;19488.0
27/06/2016;Zone A;1;28199.8367;2030.5895;59.6346;50.1313;14.8665;0.0775;0.1892;18560.0
28/06/2016;Zone A;0;28197.8444;2030.5875;59.6354;50.1305;14.8659;0.0775;0.1893;18019.0
29/06/2016;Zone A;1;28195.8524;2030.5855;59.6363;50.1296;14.8652;0.0775;0.1893;18559.0
30/06/2016;Zone A;0;28193.8606;2030.5835;59.6371;50.1288;14.8646;0.0776;0.1894;18019.0
01/07/2016;Zone A;1;28191.8691;2030.5814;59.6379;50.128;14.8639;0.0776;0.1894;18559.0
02/07/2016;Zone A;0;28189.8777;2030.5794;59.6387;50.1272;14.8633;0.0776;0.1895;18919.0
03/07/2016;Zone A;1;28187.8866;2030.5774;59.6395;50.1263;14.8626;0.0776;0.1896;19486.0
04/07/2016;Zone A;0;28185.8956;2030.5754;59.6404;50.1255;14.862;0.0776;0.1896;18018.0
05/07/2016;Zone A;0;28183.9049;2030.5734;59.6412;50.1247;14.8614;0.0776;0.1897;18018.0
06/07/2016;Zone A;1;28181.9144;2030.5713;59.642;50.1239;14.8607;0.0776;0.1897;18558.0
07/07/2016;Zone A;0;28179.9242;2030.5693;59.6428;50.123;14.8601;0.0776;0.1898;18017.0
08/07/2016;Zone A;1;28177.9341;2030.5673;59.6436;50.1222;14.8594;0.0777;0.1899;18557.0
09/07/2016;Zone A;0;28175.9443;2030.5653;59.6445;50.1214;14.8588;0.0777;0.1899;18917.0
10/07/2016;Zone A;1;28173.9547;2030.5633;59.6453;50.1206;14.8582;0.0777;0.19;19485.0
11/07/2016;Zone A;0;28171.9653;2030.5613;59.6461;50.1197;14.8575;0.0777;0.19;18016.0
12/07/2016;Zone A;0;28169.9761;2030.5592;59.6469;50.1189;14.8569;0.0777;0.1901;18016.0
13/07/2016;Zone A;0;28167.9871;2030.5572;59.6477;50.1181;14.8562;0.0777;0.1902;18016.0
14/07/2016;Zone A;0;28165.9984;2030.5552;59.6485;50.1173;14.8556;0.0777;0.1902;18015.0
15/07/2016;Zone A;0;28164.0099;2030.5532;59.6494;50.1164;14.8549;0.0777;0.1903;18015.0
16/07/2016;Zone A;0;28162.0215;2030.5512;59.6502;50.1156;14.8543;0.0778;0.1903;18916.0
17/07/2016;Zone A;0;28160.0334;2030.5491;59.651;50.1148;14.8537;0.0778;0.1904;18915.0
18/07/2016;Zone A;0;28158.0456;2030.5471;59.6518;50.114;14.853;0.0778;0.1905;18015.0
19/07/2016;Zone A;1;28156.0579;2030.5451;59.6526;50.1132;14.8524;0.0778;0.1905;18555.0
20/07/2016;Zone A;0;28154.0705;2030.5431;59.6535;50.1123;14.8517;0.0778;0.1906;18014.0
21/07/2016;Zone A;0;28152.0832;2030.5411;59.6543;50.1115;14.8511;0.0778;0.1906;18014.0
22/07/2016;Zone A;0;28150.0962;2030.5391;59.6551;50.1107;14.8504;0.0778;0.1907;18014.0
23/07/2016;Zone A;0;28148.1095;2030.537;59.6559;50.1099;14.8498;0.0778;0.1908;18914.0
24/07/2016;Zone A;1;28146.1229;2030.535;59.6567;50.109;14.8492;0.0778;0.1908;19481.0
25/07/2016;Zone A;0;28144.1365;2030.533;59.6576;50.1082;14.8485;0.0779;0.1909;18013.0
26/07/2016;Zone A;1;28142.1504;2030.531;59.6584;50.1074;14.8479;0.0779;0.1909;18553.0
27/07/2016;Zone A;1;28140.1645;2030.529;59.6592;50.1066;14.8472;0.0779;0.191;18553.0
28/07/2016;Zone A;1;28138.1788;2030.527;59.66;50.1057;14.8466;0.0779;0.1911;18553.0
29/07/2016;Zone A;0;28136.1933;2030.5249;59.6608;50.1049;14.846;0.0779;0.1911;18012.0
30/07/2016;Zone A;1;28134.208;2030.5229;59.6617;50.1041;14.8453;0.0779;0.1912;19480.0
31/07/2016;Zone A;1;28132.223;2030.5209;59.6625;50.1033;14.8447;0.0779;0.1912;19480.0
01/08/2016;Zone A;0;28130.2381;2030.5189;59.6633;50.1024;14.844;0.0779;0.1913;18012.0
02/08/2016;Zone A;1;28128.2535;2030.5169;59.6641;50.1016;14.8434;0.078;0.1914;18552.0
03/08/2016;Zone A;1;28126.2691;2030.5149;59.6649;50.1008;14.8428;0.078;0.1914;18551.0
04/08/2016;Zone A;1;28124.2849;2030.5128;59.6658;50.1;14.8421;0.078;0.1915;18551.0
05/08/2016;Zone A;1;28122.301;2030.5108;59.6666;50.0992;14.8415;0.078;0.1915;18551.0
06/08/2016;Zone A;0;28120.3172;2030.5088;59.6674;50.0983;14.8408;0.078;0.1916;18911.0
07/08/2016;Zone A;1;28118.3337;2030.5068;59.6682;50.0975;14.8402;0.078;0.1917;19478.0
08/08/2016;Zone A;0;28116.3504;2030.5048;59.669;50.0967;14.8395;0.078;0.1917;18010.0
09/08/2016;Zone A;0;28114.3673;2030.5028;59.6699;50.0959;14.8389;0.078;0.1918;18010.0
10/08/2016;Zone A;1;28112.3844;2030.5008;59.6707;50.095;14.8383;0.0781;0.1918;18550.0
11/08/2016;Zone A;1;28110.4017;2030.4987;59.6715;50.0942;14.8376;0.0781;0.1919;18549.0
12/08/2016;Zone A;0;28108.4193;2030.4967;59.6723;50.0934;14.837;0.0781;0.192;18009.0
13/08/2016;Zone A;0;28106.4371;2030.4947;59.6731;50.0926;14.8363;0.0781;0.192;18909.0
14/08/2016;Zone A;1;28104.455;2030.4927;59.674;50.0917;14.8357;0.0781;0.1921;19476.0
15/08/2016;Zone A;1;28102.4732;2030.4907;59.6748;50.0909;14.8351;0.0781;0.1921;18549.0
16/08/2016;Zone A;0;28100.4917;2030.4887;59.6756;50.0901;14.8344;0.0781;0.1922;18008.0
17/08/2016;Zone A;1;28098.5103;2030.4867;59.6764;50.0893;14.8338;0.0781;0.1923;18548.0
18/08/2016;Zone A;1;28096.5292;2030.4846;59.6772;50.0885;14.8331;0.0782;0.1923;18548.0
19/08/2016;Zone A;0;28094.5482;2030.4826;59.678;50.0876;14.8325;0.0782;0.1924;18007.0
20/08/2016;Zone A;0;28092.5675;2030.4806;59.6789;50.0868;14.8319;0.0782;0.1924;18907.0
21/08/2016;Zone A;1;28090.587;2030.4786;59.6797;50.086;14.8312;0.0782;0.1925;19475.0
22/08/2016;Zone A;0;28088.6067;2030.4766;59.6805;50.0852;14.8306;0.0782;0.1926;18007.0
23/08/2016;Zone A;1;28086.6267;2030.4746;59.6813;50.0843;14.8299;0.0782;0.1926;18547.0
24/08/2016;Zone A;0;28084.6468;2030.4726;59.6821;50.0835;14.8293;0.0782;0.1927;18006.0
25/08/2016;Zone A;0;28082.6672;2030.4705;59.683;50.0827;14.8287;0.0782;0.1927;18006.0
26/08/2016;Zone A;0;28080.6878;2030.4685;59.6838;50.0819;14.828;0.0782;0.1928;18006.0
27/08/2016;Zone A;0;28078.7086;2030.4665;59.6846;50.0811;14.8274;0.0783;0.1929;18906.0
28/08/2016;Zone A;0;28076.7296;2030.4645;59.6854;50.0802;14.8268;0.0783;0.1929;18906.0
29/08/2016;Zone A;0;28074.7508;2030.4625;59.6862;50.0794;14.8261;0.0783;0.193;18005.0
30/08/2016;Zone A;0;28072.7723;2030.4605;59.6871;50.0786;14.8255;0.0783;0.193;18005.0
31/08/2016;Zone A;1;28070.794;2030.4585;59.6879;50.0778;14.8248;0.0783;0.1931;18545.0
01/09/2016;Zone A;0;28068.8159;2030.4565;59.6887;50.0769;14.8242;0.0783;0.1932;18005.0
02/09/2016;Zone A;0;28066.838;2030.4545;59.6895;50.0761;14.8236;0.0783;0.1932;18004.0
03/09/2016;Zone A;0;28064.8603;2030.4524;59.6903;50.0753;14.8229;0.0783;0.1933;18904.0
04/09/2016;Zone A;1;28062.8828;2030.4504;59.6912;50.0745;14.8223;0.0784;0.1933;19471.0
05/09/2016;Zone A;0;28060.9056;2030.4484;59.692;50.0737;14.8216;0.0784;0.1934;18004.0
06/09/2016;Zone A;0;28058.9285;2030.4464;59.6928;50.0728;14.821;0.0784;0.1935;18004.0
07/09/2016;Zone A;0;28056.9517;2030.4444;59.6936;50.072;14.8204;0.0784;0.1935;18003.0
08/09/2016;Zone A;0;28054.9751;2030.4424;59.6944;50.0712;14.8197;0.0784;0.1936;18003.0
09/09/2016;Zone A;1;28052.9987;2030.4404;59.6953;50.0704;14.8191;0.0784;0.1936;18543.0
10/09/2016;Zone A;1;28051.0226;2030.4384;59.6961;50.0695;14.8184;0.0784;0.1937;19470.0
11/09/2016;Zone A;1;28049.0466;2030.4364;59.6969;50.0687;14.8178;0.0784;0.1938;19470.0
12/09/2016;Zone A;1;28047.0709;2030.4343;59.6977;50.0679;14.8172;0.0785;0.1938;18542.0
13/09/2016;Zone A;0;28045.0954;2030.4323;59.6985;50.0671;14.8165;0.0785;0.1939;18002.0
14/09/2016;Zone A;0;28043.1201;2030.4303;59.6994;50.0663;14.8159;0.0785;0.194;18002.0
15/09/2016;Zone A;0;28041.145;2030.4283;59.7002;50.0654;14.8153;0.0785;0.194;18001.0
16/09/2016;Zone A;0;28039.1701;2030.4263;59.701;50.0646;14.8146;0.0785;0.1941;18001.0
17/09/2016;Zone A;1;28037.1954;2030.4243;59.7018;50.0638;14.814;0.0785;0.1941;19468.0
18/09/2016;Zone A;1;28035.221;2030.4223;59.7026;50.063;14.8133;0.0785;0.1942;19468.0
19/09/2016;Zone A;1;28033.2468;2030.4203;59.7035;50.0621;14.8127;0.0785;0.1943;18541.0
20/09/2016;Zone A;1;28031.2728;2030.4183;59.7043;50.0613;14.8121;0.0786;0.1943;18540.0
21/09/2016;Zone A;0;28029.299;2030.4163;59.7051;50.0605;14.8114;0.0786;0.1944;18000.0
22/09/2016;Zone A;1;28027.3254;2030.4142;59.7059;50.0597;14.8108;0.0786;0.1944;18540.0
23/09/2016;Zone A;1;28025.352;2030.4122;59.7067;50.0589;14.8102;0.0786;0.1945;18540.0
24/09/2016;Zone A;1;28023.3789;2030.4102;59.7076;50.058;14.8095;0.0786;0.1946;19467.0
25/09/2016;Zone A;0;28021.406;2030.4082;59.7084;50.0572;14.8089;0.0786;0.1946;18899.0
26/09/2016;Zone A;0;28019.4333;2030.4062;59.7092;50.0564;14.8082;0.0786;0.1947;17999.0
27/09/2016;Zone A;0;28017.4608;2030.4042;59.71;50.0556;14.8076;0.0786;0.1947;17999.0
28/09/2016;Zone A;0;28015.4885;2030.4022;59.7108;50.0547;14.807;0.0787;0.1948;17999.0
29/09/2016;Zone A;0;28013.5164;2030.4002;59.7117;50.0539;14.8063;0.0787;0.1949;17999.0
30/09/2016;Zone A;1;28011.5446;2030.3982;59.7125;50.0531;14.8057;0.0787;0.1949;18538.0
01/10/2016;Zone A;0;28009.5729;2030.3962;59.7133;50.0523;14.8051;0.0787;0.195;18898.0
02/10/2016;Zone A;0;28007.6015;2030.3942;59.7141;50.0515;14.8044;0.0787;0.195;18898.0
03/10/2016;Zone A;0;28005.6303;2030.3922;59.715;50.0506;14.8038;0.0787;0.1951;17998.0
04/10/2016;Zone A;0;28003.6593;2030.3901;59.7158;50.0498;14.8032;0.0787;0.1952;17998.0
05/10/2016;Zone A;1;28001.6886;2030.3881;59.7166;50.049;14.8025;0.0787;0.1952;18537.0
06/10/2016;Zone A;0;27999.718;2030.3861;59.7174;50.0482;14.8019;0.0787;0.1953;17997.0
07/10/2016;Zone A;1;27997.7477;2030.3841;59.7182;50.0473;14.8012;0.0788;0.1954;18537.0
08/10/2016;Zone A;0;27995.7776;2030.3821;59.7191;50.0465;14.8006;0.0788;0.1954;18896.0
09/10/2016;Zone A;1;27993.8076;2030.3801;59.7199;50.0457;14.8;0.0788;0.1955;19463.0
10/10/2016;Zone A;1;27991.838;2030.3781;59.7207;50.0449;14.7993;0.0788;0.1955;18536.0
11/10/2016;Zone A;0;27989.8685;2030.3761;59.7215;50.0441;14.7987;0.0788;0.1956;17996.0
12/10/2016;Zone A;0;27987.8992;2030.3741;59.7223;50.0432;14.7981;0.0788;0.1957;17996.0
13/10/2016;Zone A;1;27985.9302;2030.3721;59.7232;50.0424;14.7974;0.0788;0.1957;18535.0
14/10/2016;Zone A;0;27983.9613;2030.3701;59.724;50.0416;14.7968;0.0788;0.1958;17995.0
15/10/2016;Zone A;0;27981.9927;2030.3681;59.7248;50.0408;14.7962;0.0789;0.1958;18895.0
16/10/2016;Zone A;1;27980.0243;2030.3661;59.7256;50.04;14.7955;0.0789;0.1959;19461.0
17/10/2016;Zone A;0;27978.0561;2030.3641;59.7264;50.0391;14.7949;0.0789;0.196;17995.0
18/10/2016;Zone A;0;27976.0882;2030.3621;59.7273;50.0383;14.7942;0.0789;0.196;17994.0
19/10/2016;Zone A;0;27974.1204;2030.36;59.7281;50.0375;14.7936;0.0789;0.1961;17994.0
20/10/2016;Zone A;1;27972.1529;2030.358;59.7289;50.0367;14.793;0.0789;0.1962;18534.0
21/10/2016;Zone A;1;27970.1855;2030.356;59.7297;50.0358;14.7923;0.0789;0.1962;18534.0
22/10/2016;Zone A;0;27968.2184;2030.354;59.7305;50.035;14.7917;0.0789;0.1963;18893.0
23/10/2016;Zone A;0;27966.2515;2030.352;59.7314;50.0342;14.7911;0.079;0.1963;18893.0
24/10/2016;Zone A;0;27964.2849;2030.35;59.7322;50.0334;14.7904;0.079;0.1964;17993.0
25/10/2016;Zone A;1;27962.3184;2030.348;59.733;50.0326;14.7898;0.079;0.1965;18533.0
26/10/2016;Zone A;0;27960.3522;2030.346;59.7338;50.0317;14.7892;0.079;0.1965;17993.0
27/10/2016;Zone A;0;27958.3861;2030.344;59.7346;50.0309;14.7885;0.079;0.1966;17992.0
28/10/2016;Zone A;1;27956.4203;2030.342;59.7355;50.0301;14.7879;0.079;0.1966;18532.0
29/10/2016;Zone A;0;27954.4547;2030.34;59.7363;50.0293;14.7873;0.079;0.1967;18892.0
30/10/2016;Zone A;0;27952.4893;2030.338;59.7371;50.0285;14.7866;0.079;0.1968;18892.0
31/10/2016;Zone A;1;27950.5241;2030.336;59.7379;50.0276;14.786;0.0791;0.1968;18531.0
01/11/2016;Zone A;0;27948.5592;2030.334;59.7387;50.0268;14.7854;0.0791;0.1969;17991.0
02/11/2016;Zone A;1;27946.5944;2030.332;59.7396;50.026;14.7847;0.0791;0.197;18531.0
03/11/2016;Zone A;0;27944.6299;2030.33;59.7404;50.0252;14.7841;0.0791;0.197;17991.0
04/11/2016;Zone A;0;27942.6656;2030.328;59.7412;50.0243;14.7835;0.0791;0.1971;17991.0
05/11/2016;Zone A;0;27940.7015;2030.326;59.742;50.0235;14.7828;0.0791;0.1971;18890.0
06/11/2016;Zone A;0;27938.7376;2030.324;59.7428;50.0227;14.7822;0.0791;0.1972;18890.0
07/11/2016;Zone A;0;27936.7739;2030.322;59.7437;50.0219;14.7816;0.0791;0.1973;17990.0
08/11/2016;Zone A;1;27934.8105;2030.32;59.7445;50.0211;14.7809;0.0792;0.1973;18529.0
09/11/2016;Zone A;0;27932.8473;2030.318;59.7453;50.0202;14.7803;0.0792;0.1974;17990.0
10/11/2016;Zone A;1;27930.8842;2030.316;59.7461;50.0194;14.7796;0.0792;0.1975;18529.0
11/11/2016;Zone A;1;27928.9214;2030.314;59.747;50.0186;14.779;0.0792;0.1975;18529.0
12/11/2016;Zone A;1;27926.9588;2030.312;59.7478;50.0178;14.7784;0.0792;0.1976;19455.0
13/11/2016;Zone A;0;27924.9964;2030.31;59.7486;50.017;14.7777;0.0792;0.1976;18888.0
