Date;Zone Name;% Electric Cars;Average Consumption (kWh/km);Average Daily Distance (km/day)
17/01/2026;Zone A;0.59;0.03145698;40.54
18/01/2026;Zone A;0.59;0.03145321;40.54
19/01/2026;Zone A;0.59;0.03144943;40.54
20/01/2026;Zone A;0.59;0.03144566;40.55
21/01/2026;Zone A;0.59;0.03144188;40.55
22/01/2026;Zone A;0.59;0.03143811;40.55
23/01/2026;Zone A;0.59;0.03143433;40.55
24/01/2026;Zone A;0.59;0.03143056;40.55
25/01/2026;Zone A;0.59;0.03142679;40.55
26/01/2026;Zone A;0.59;0.03142301;40.55
27/01/2026;Zone A;0.59;0.03141924;40.55
28/01/2026;Zone A;0.59;0.03141547;40.55
29/01/2026;Zone A;0.59;0.0314117;40.55
30/01/2026;Zone A;0.59;0.03140793;40.56
31/01/2026;Zone A;0.59;0.03140416;40.56
01/02/2026;Zone A;0.59;0.03140039;40.56
02/02/2026;Zone A;0.59;0.03139662;40.56
03/02/2026;Zone A;0.59;0.03139285;40.56
04/02/2026;Zone A;0.59;0.03138908;40.56
05/02/2026;Zone A;0.59;0.03138532;40.56
06/02/2026;Zone A;0.59;0.03138155;40.56
07/02/2026;Zone A;0.59;0.03137778;40.56
08/02/2026;Zone A;0.59;0.03137402;40.56
09/02/2026;Zone A;0.59;0.03137025;40.56
10/02/2026;Zone A;0.59;0.03136648;40.57
11/02/2026;Zone A;0.59;0.03136272;40.57
12/02/2026;Zone A;0.59;0.03135896;40.57
13/02/2026;Zone A;0.59;0.03135519;40.57
14/02/2026;Zone A;0.59;0.03135143;40.57
15/02/2026;Zone A;0.59;0.03134766;40.57
16/02/2026;Zone A;0.59;0.0313439;40.57
17/02/2026;Zone A;0.6;0.03134014;40.57
18/02/2026;Zone A;0.6;0.03133638;40.57
19/02/2026;Zone A;0.6;0.03133262;40.57
20/02/2026;Zone A;0.6;0.03132885;40.58
21/02/2026;Zone A;0.6;0.03132509;40.58
22/02/2026;Zone A;0.6;0.03132133;40.58
23/02/2026;Zone A;0.6;0.03131757;40.58
24/02/2026;Zone A;0.6;0.03131381;40.58
25/02/2026;Zone A;0.6;0.03131006;40.58
26/02/2026;Zone A;0.6;0.0313063;40.58
27/02/2026;Zone A;0.6;0.03130254;40.58
28/02/2026;Zone A;0.6;0.03129878;40.58
01/03/2026;Zone A;0.6;0.03129503;40.58
02/03/2026;Zone A;0.6;0.03129127;40.58
03/03/2026;Zone A;0.6;0.03128751;40.59
04/03/2026;Zone A;0.6;0.03128376;40.59
05/03/2026;Zone A;0.6;0.03128;40.59
06/03/2026;Zone A;0.6;0.03127625;40.59
07/03/2026;Zone A;0.6;0.03127249;40.59
08/03/2026;Zone A;0.6;0.03126874;40.59
09/03/2026;Zone A;0.6;0.03126499;40.59
10/03/2026;Zone A;0.6;0.03126123;40.59
11/03/2026;Zone A;0.6;0.03125748;40.59
12/03/2026;Zone A;0.6;0.03125373;40.59
13/03/2026;Zone A;0.6;0.03124998;40.6
14/03/2026;Zone A;0.6;0.03124623;40.6
15/03/2026;Zone A;0.6;0.03124248;40.6
16/03/2026;Zone A;0.6;0.03123873;40.6
17/03/2026;Zone A;0.6;0.03123498;40.6
18/03/2026;Zone A;0.6;0.03123123;40.6
19/03/2026;Zone A;0.6;0.03122748;40.6
20/03/2026;Zone A;0.6;0.03122373;40.6
21/03/2026;Zone A;0.6;0.03121998;40.6
22/03/2026;Zone A;0.6;0.03121623;40.6
23/03/2026;Zone A;0.6;0.03121249;40.6
24/03/2026;Zone A;0.6;0.03120874;40.61
25/03/2026;Zone A;0.6;0.03120499;40.61
26/03/2026;Zone A;0.6;0.03120125;40.61
27/03/2026;Zone A;0.6;0.0311975;40.61
28/03/2026;Zone A;0.6;0.03119376;40.61
29/03/2026;Zone A;0.6;0.03119001;40.61
30/03/2026;Zone A;0.6;0.03118627;40.61
31/03/2026;Zone A;0.6;0.03118253;40.61
01/04/2026;Zone A;0.6;0.03117878;40.61
02/04/2026;Zone A;0.6;0.03117504;40.61
03/04/2026;Zone A;0.6;0.0311713;40.62
04/04/2026;Zone A;0.6;0.03116756;40.62
05/04/2026;Zone A;0.6;0.03116382;40.62
06/04/2026;Zone A;0.6;0.03116008;40.62
07/04/2026;Zone A;0.6;0.03115634;40.62
08/04/2026;Zone A;0.6;0.0311526;40.62
09/04/2026;Zone A;0.6;0.03114886;40.62
10/04/2026;Zone A;0.6;0.03114512;40.62
11/04/2026;Zone A;0.6;0.03114138;40.62
12/04/2026;Zone A;0.6;0.03113764;40.62
13/04/2026;Zone A;0.6;0.0311339;40.63
14/04/2026;Zone A;0.6;0.03113017;40.63
15/04/2026;Zone A;0.6;0.03112643;40.63
16/04/2026;Zone A;0.6;0.03112269;40.63
17/04/2026;Zone A;0.6;0.03111896;40.63
18/04/2026;Zone A;0.6;0.03111522;40.63
19/04/2026;Zone A;0.6;0.03111149;40.63
20/04/2026;Zone A;0.6;0.03110775;40.63
21/04/2026;Zone A;0.6;0.03110402;40.63
22/04/2026;Zone A;0.6;0.03110029;40.63
23/04/2026;Zone A;0.6;0.03109655;40.63
24/04/2026;Zone A;0.6;0.03109282;40.64
25/04/2026;Zone A;0.6;0.03108909;40.64
26/04/2026;Zone A;0.6;0.03108536;40.64
27/04/2026;Zone A;0.6;0.03108162;40.64
28/04/2026;Zone A;0.6;0.03107789;40.64
29/04/2026;Zone A;0.6;0.03107416;40.64
30/04/2026;Zone A;0.6;0.03107043;40.64
01/05/2026;Zone A;0.6;0.0310667;40.64
02/05/2026;Zone A;0.6;0.03106297;40.64
03/05/2026;Zone A;0.6;0.03105925;40.64
04/05/2026;Zone A;0.6;0.03105552;40.65
05/05/2026;Zone A;0.6;0.03105179;40.65
06/05/2026;Zone A;0.6;0.03104806;40.65
07/05/2026;Zone A;0.6;0.03104434;40.65
08/05/2026;Zone A;0.6;0.03104061;40.65
09/05/2026;Zone A;0.6;0.03103688;40.65
10/05/2026;Zone A;0.6;0.03103316;40.65
11/05/2026;Zone A;0.6;0.03102943;40.65
12/05/2026;Zone A;0.6;0.03102571;40.65
13/05/2026;Zone A;0.6;0.03102198;40.65
14/05/2026;Zone A;0.6;0.03101826;40.65
15/05/2026;Zone A;0.6;0.03101454;40.66
16/05/2026;Zone A;0.6;0.03101081;40.66
17/05/2026;Zone A;0.6;0.03100709;40.66
18/05/2026;Zone A;0.6;0.03100337;40.66
19/05/2026;Zone A;0.6;0.03099965;40.66
20/05/2026;Zone A;0.6;0.03099593;40.66
21/05/2026;Zone A;0.6;0.03099221;40.66
22/05/2026;Zone A;0.6;0.03098849;40.66
23/05/2026;Zone A;0.6;0.03098477;40.66
24/05/2026;Zone A;0.6;0.03098105;40.66
25/05/2026;Zone A;0.6;0.03097733;40.67
26/05/2026;Zone A;0.6;0.03097361;40.67
27/05/2026;Zone A;0.6;0.03096989;40.67
28/05/2026;Zone A;0.6;0.03096618;40.67
29/05/2026;Zone A;0.6;0.03096246;40.67
30/05/2026;Zone A;0.6;0.03095874;40.67
31/05/2026;Zone A;0.6;0.03095503;40.67
01/06/2026;Zone A;0.6;0.03095131;40.67
02/06/2026;Zone A;0.6;0.03094759;40.67
03/06/2026;Zone A;0.6;0.03094388;40.67
04/06/2026;Zone A;0.6;0.03094017;40.67
05/06/2026;Zone A;0.6;0.03093645;40.68
06/06/2026;Zone A;0.6;0.03093274;40.68
07/06/2026;Zone A;0.6;0.03092903;40.68
08/06/2026;Zone A;0.6;0.03092531;40.68
09/06/2026;Zone A;0.6;0.0309216;40.68
10/06/2026;Zone A;0.6;0.03091789;40.68
11/06/2026;Zone A;0.6;0.03091418;40.68
12/06/2026;Zone A;0.6;0.03091047;40.68
13/06/2026;Zone A;0.6;0.03090676;40.68
14/06/2026;Zone A;0.6;0.03090305;40.68
15/06/2026;Zone A;0.6;0.03089934;40.69
16/06/2026;Zone A;0.6;0.03089563;40.69
17/06/2026;Zone A;0.6;0.03089192;40.69
18/06/2026;Zone A;0.6;0.03088821;40.69
19/06/2026;Zone A;0.6;0.0308845;40.69
20/06/2026;Zone A;0.6;0.0308808;40.69
21/06/2026;Zone A;0.6;0.03087709;40.69
22/06/2026;Zone A;0.6;0.03087338;40.69
23/06/2026;Zone A;0.6;0.03086968;40.69
24/06/2026;Zone A;0.6;0.03086597;40.69
25/06/2026;Zone A;0.6;0.03086227;40.69
26/06/2026;Zone A;0.6;0.03085856;40.7
27/06/2026;Zone A;0.6;0.03085486;40.7
28/06/2026;Zone A;0.6;0.03085116;40.7
29/06/2026;Zone A;0.6;0.03084745;40.7
30/06/2026;Zone A;0.6;0.03084375;40.7
01/07/2026;Zone A;0.6;0.03084005;40.7
02/07/2026;Zone A;0.6;0.03083635;40.7
03/07/2026;Zone A;0.6;0.03083264;40.7
04/07/2026;Zone A;0.61;0.03082894;40.7
05/07/2026;Zone A;0.61;0.03082524;40.7
06/07/2026;Zone A;0.61;0.03082154;40.71
07/07/2026;Zone A;0.61;0.03081784;40.71
08/07/2026;Zone A;0.61;0.03081414;40.71
09/07/2026;Zone A;0.61;0.03081044;40.71
10/07/2026;Zone A;0.61;0.03080675;40.71
11/07/2026;Zone A;0.61;0.03080305;40.71
12/07/2026;Zone A;0.61;0.03079935;40.71
13/07/2026;Zone A;0.61;0.03079565;40.71
14/07/2026;Zone A;0.61;0.03079196;40.71
15/07/2026;Zone A;0.61;0.03078826;40.71
16/07/2026;Zone A;0.61;0.03078457;40.72
17/07/2026;Zone A;0.61;0.03078087;40.72
18/07/2026;Zone A;0.61;0.03077718;40.72
19/07/2026;Zone A;0.61;0.03077348;40.72
20/07/2026;Zone A;0.61;0.03076979;40.72
21/07/2026;Zone A;0.61;0.03076609;40.72
22/07/2026;Zone A;0.61;0.0307624;40.72
23/07/2026;Zone A;0.61;0.03075871;40.72
24/07/2026;Zone A;0.61;0.03075502;40.72
25/07/2026;Zone A;0.61;0.03075132;40.72
26/07/2026;Zone A;0.61;0.03074763;40.72
27/07/2026;Zone A;0.61;0.03074394;40.73
28/07/2026;Zone A;0.61;0.03074025;40.73
29/07/2026;Zone A;0.61;0.03073656;40.73
30/07/2026;Zone A;0.61;0.03073287;40.73
31/07/2026;Zone A;0.61;0.03072918;40.73
01/08/2026;Zone A;0.61;0.0307255;40.73
02/08/2026;Zone A;0.61;0.03072181;40.73
03/08/2026;Zone A;0.61;0.03071812;40.73
04/08/2026;Zone A;0.61;0.03071443;40.73
05/08/2026;Zone A;0.61;0.03071075;40.73
06/08/2026;Zone A;0.61;0.03070706;40.74
07/08/2026;Zone A;0.61;0.03070337;40.74
08/08/2026;Zone A;0.61;0.03069969;40.74
09/08/2026;Zone A;0.61;0.030696;40.74
10/08/2026;Zone A;0.61;0.03069232;40.74
11/08/2026;Zone A;0.61;0.03068863;40.74
12/08/2026;Zone A;0.61;0.03068495;40.74
13/08/2026;Zone A;0.61;0.03068127;40.74
14/08/2026;Zone A;0.61;0.03067758;40.74
15/08/2026;Zone A;0.61;0.0306739;40.74
16/08/2026;Zone A;0.61;0.03067022;40.74
17/08/2026;Zone A;0.61;0.03066654;40.75
18/08/2026;Zone A;0.61;0.03066286;40.75
19/08/2026;Zone A;0.61;0.03065918;40.75
20/08/2026;Zone A;0.61;0.0306555;40.75
21/08/2026;Zone A;0.61;0.03065182;40.75
22/08/2026;Zone A;0.61;0.03064814;40.75
23/08/2026;Zone A;0.61;0.03064446;40.75
24/08/2026;Zone A;0.61;0.03064078;40.75
25/08/2026;Zone A;0.61;0.0306371;40.75
26/08/2026;Zone A;0.61;0.03063343;40.75
27/08/2026;Zone A;0.61;0.03062975;40.76
28/08/2026;Zone A;0.61;0.03062607;40.76
29/08/2026;Zone A;0.61;0.0306224;40.76
30/08/2026;Zone A;0.61;0.03061872;40.76
31/08/2026;Zone A;0.61;0.03061504;40.76
01/09/2026;Zone A;0.61;0.03061137;40.76
02/09/2026;Zone A;0.61;0.0306077;40.76
03/09/2026;Zone A;0.61;0.03060402;40.76
04/09/2026;Zone A;0.61;0.03060035;40.76
05/09/2026;Zone A;0.61;0.03059667;40.76
06/09/2026;Zone A;0.61;0.030593;40.76
07/09/2026;Zone A;0.61;0.03058933;40.77
08/09/2026;Zone A;0.61;0.03058566;40.77
09/09/2026;Zone A;0.61;0.03058199;40.77
10/09/2026;Zone A;0.61;0.03057832;40.77
11/09/2026;Zone A;0.61;0.03057465;40.77
12/09/2026;Zone A;0.61;0.03057098;40.77
13/09/2026;Zone A;0.61;0.03056731;40.77
14/09/2026;Zone A;0.61;0.03056364;40.77
15/09/2026;Zone A;0.61;0.03055997;40.77
16/09/2026;Zone A;0.61;0.0305563;40.77
17/09/2026;Zone A;0.61;0.03055263;40.78
18/09/2026;Zone A;0.61;0.03054896;40.78
19/09/2026;Zone A;0.61;0.0305453;40.78
20/09/2026;Zone A;0.61;0.03054163;40.78
21/09/2026;Zone A;0.61;0.03053796;40.78
22/09/2026;Zone A;0.61;0.0305343;40.78
23/09/2026;Zone A;0.61;0.03053063;40.78
24/09/2026;Zone A;0.61;0.03052697;40.78
25/09/2026;Zone A;0.61;0.03052331;40.78
26/09/2026;Zone A;0.61;0.03051964;40.78
27/09/2026;Zone A;0.61;0.03051598;40.79
28/09/2026;Zone A;0.61;0.03051231;40.79
29/09/2026;Zone A;0.61;0.03050865;40.79
30/09/2026;Zone A;0.61;0.03050499;40.79
01/10/2026;Zone A;0.61;0.03050133;40.79
02/10/2026;Zone A;0.61;0.03049767;40.79
03/10/2026;Zone A;0.61;0.03049401;40.79
04/10/2026;Zone A;0.61;0.03049035;40.79
05/10/2026;Zone A;0.61;0.03048669;40.79
06/10/2026;Zone A;0.61;0.03048303;40.79
07/10/2026;Zone A;0.61;0.03047937;40.79
08/10/2026;Zone A;0.61;0.03047571;40.8
09/10/2026;Zone A;0.61;0.03047205;40.8
10/10/2026;Zone A;0.61;0.03046839;40.8
11/10/2026;Zone A;0.61;0.03046474;40.8
12/10/2026;Zone A;0.61;0.03046108;40.8
13/10/2026;Zone A;0.61;0.03045742;40.8
14/10/2026;Zone A;0.61;0.03045377;40.8
15/10/2026;Zone A;0.61;0.03045011;40.8
16/10/2026;Zone A;0.61;0.03044646;40.8
17/10/2026;Zone A;0.61;0.0304428;40.8
18/10/2026;Zone A;0.61;0.03043915;40.81
19/10/2026;Zone A;0.61;0.03043549;40.81
20/10/2026;Zone A;0.61;0.03043184;40.81
21/10/2026;Zone A;0.61;0.03042819;40.81
22/10/2026;Zone A;0.61;0.03042454;40.81
23/10/2026;Zone A;0.61;0.03042088;40.81
24/10/2026;Zone A;0.61;0.03041723;40.81
25/10/2026;Zone A;0.61;0.03041358;40.81
26/10/2026;Zone A;0.61;0.03040993;40.81
27/10/2026;Zone A;0.61;0.03040628;40.81
28/10/2026;Zone A;0.61;0.03040263;40.81
29/10/2026;Zone A;0.61;0.03039898;40.82
30/10/2026;Zone A;0.61;0.03039533;40.82
31/10/2026;Zone A;0.61;0.03039168;40.82
01/11/2026;Zone A;0.61;0.03038804;40.82
02/11/2026;Zone A;0.61;0.03038439;40.82
03/11/2026;Zone A;0.61;0.03038074;40.82
04/11/2026;Zone A;0.61;0.03037709;40.82
05/11/2026;Zone A;0.61;0.03037345;40.82
06/11/2026;Zone A;0.61;0.0303698;40.82
07/11/2026;Zone A;0.61;0.03036616;40.82
08/11/2026;Zone A;0.61;0.03036251;40.83
09/11/2026;Zone A;0.61;0.03035887;40.83
10/11/2026;Zone A;0.61;0.03035522;40.83
11/11/2026;Zone A;0.61;0.03035158;40.83
12/11/2026;Zone A;0.61;0.03034794;40.83
13/11/2026;Zone A;0.61;0.03034429;40.83
14/11/2026;Zone A;0.61;0.03034065;40.83
15/11/2026;Zone A;0.61;0.03033701;40.83
16/11/2026;Zone A;0.62;0.03033337;40.83
17/11/2026;Zone A;0.62;0.03032973;40.83
18/11/2026;Zone A;0.62;0.03032609;40.84
19/11/2026;Zone A;0.62;0.03032245;40.84
20/11/2026;Zone A;0.62;0.03031881;40.84
21/11/2026;Zone A;0.62;0.03031517;40.84
22/11/2026;Zone A;0.62;0.03031153;40.84
23/11/2026;Zone A;0.62;0.03030789;40.84
24/11/2026;Zone A;0.62;0.03030425;40.84
25/11/2026;Zone A;0.62;0.03030061;40.84
26/11/2026;Zone A;0.62;0.03029698;40.84
27/11/2026;Zone A;0.62;0.03029334;40.84
28/11/2026;Zone A;0.62;0.0302897;40.84
29/11/2026;Zone A;0.62;0.03028607;40.85
30/11/2026;Zone A;0.62;0.03028243;40.85
01/12/2026;Zone A;0.62;0.0302788;40.85
02/12/2026;Zone A;0.62;0.03027516;40.85
03/12/2026;Zone A;0.62;0.03027153;40.85
04/12/2026;Zone A;0.62;0.03026789;40.85
05/12/2026;Zone A;0.62;0.03026426;40.85
06/12/2026;Zone A;0.62;0.03026063;40.85
07/12/2026;Zone A;0.62;0.030257;40.85
08/12/2026;Zone A;0.62;0.03025336;40.85
09/12/2026;Zone A;0.62;0.03024973;40.86
10/12/2026;Zone A;0.62;0.0302461;40.86
11/12/2026;Zone A;0.62;0.03024247;40.86
12/12/2026;Zone A;0.62;0.03023884;40.86
13/12/2026;Zone A;0.62;0.03023521;40.86
14/12/2026;Zone A;0.62;0.03023158;40.86
15/12/2026;Zone A;0.62;0.03022795;40.86
16/12/2026;Zone A;0.62;0.03022433;40.86
17/12/2026;Zone A;0.62;0.0302207;40.86
18/12/2026;Zone A;0.62;0.03021707;40.86
19/12/2026;Zone A;0.62;0.03021344;40.86
20/12/2026;Zone A;0.62;0.03020982;40.87
21/12/2026;Zone A;0.62;0.03020619;40.87
22/12/2026;Zone A;0.62;0.03020256;40.87
23/12/2026;Zone A;0.62;0.03019894;40.87
24/12/2026;Zone A;0.62;0.03019531;40.87
25/12/2026;Zone A;0.62;0.03019169;40.87
26/12/2026;Zone A;0.62;0.03018807;40.87
27/12/2026;Zone A;0.62;0.03018444;40.87
28/12/2026;Zone A;0.62;0.03018082;40.87
29/12/2026;Zone A;0.62;0.0301772;40.87
30/12/2026;Zone A;0.62;0.03017357;40.88
31/12/2026;Zone A;0.62;0.03016995;40.88
01/01/2027;Zone A;0.62;0.03016625;40.88
02/01/2027;Zone A;0.62;0.03016254;40.88
03/01/2027;Zone A;0.62;0.03015884;40.88
04/01/2027;Zone A;0.62;0.03015514;40.88
05/01/2027;Zone A;0.62;0.03015144;40.88
06/01/2027;Zone A;0.62;0.03014773;40.88
07/01/2027;Zone A;0.62;0.03014403;40.88
08/01/2027;Zone A;0.62;0.03014033;40.88
09/01/2027;Zone A;0.62;0.03013663;40.89
10/01/2027;Zone A;0.62;0.03013293;40.89
11/01/2027;Zone A;0.62;0.03012923;40.89
12/01/2027;Zone A;0.62;0.03012553;40.89
13/01/2027;Zone A;0.62;0.03012183;40.89
14/01/2027;Zone A;0.62;0.03011814;40.89
15/01/2027;Zone A;0.62;0.03011444;40.89
16/01/2027;Zone A;0.62;0.03011074;40.89
17/01/2027;Zone A;0.62;0.03010704;40.89
18/01/2027;Zone A;0.62;0.03010335;40.89
19/01/2027;Zone A;0.62;0.03009965;40.89
20/01/2027;Zone A;0.62;0.03009596;40.9
21/01/2027;Zone A;0.62;0.03009226;40.9
22/01/2027;Zone A;0.62;0.03008857;40.9
23/01/2027;Zone A;0.62;0.03008487;40.9
24/01/2027;Zone A;0.62;0.03008118;40.9
25/01/2027;Zone A;0.62;0.03007749;40.9
26/01/2027;Zone A;0.62;0.03007379;40.9
27/01/2027;Zone A;0.62;0.0300701;40.9
28/01/2027;Zone A;0.62;0.03006641;40.9
29/01/2027;Zone A;0.62;0.03006272;40.9
30/01/2027;Zone A;0.62;0.03005903;40.91
31/01/2027;Zone A;0.62;0.03005534;40.91
01/02/2027;Zone A;0.62;0.03005165;40.91
02/02/2027;Zone A;0.62;0.03004796;40.91
03/02/2027;Zone A;0.62;0.03004427;40.91
04/02/2027;Zone A;0.62;0.03004058;40.91
05/02/2027;Zone A;0.62;0.03003689;40.91
06/02/2027;Zone A;0.62;0.0300332;40.91
07/02/2027;Zone A;0.62;0.03002952;40.91
08/02/2027;Zone A;0.62;0.03002583;40.91
09/02/2027;Zone A;0.62;0.03002214;40.91
10/02/2027;Zone A;0.62;0.03001846;40.92
11/02/2027;Zone A;0.62;0.03001477;40.92
12/02/2027;Zone A;0.62;0.03001109;40.92
13/02/2027;Zone A;0.62;0.0300074;40.92
14/02/2027;Zone A;0.62;0.03000372;40.92
15/02/2027;Zone A;0.62;0.03000003;40.92
16/02/2027;Zone A;0.62;0.02999635;40.92
17/02/2027;Zone A;0.62;0.02999267;40.92
18/02/2027;Zone A;0.62;0.02998898;40.92
19/02/2027;Zone A;0.62;0.0299853;40.92
20/02/2027;Zone A;0.62;0.02998162;40.93
21/02/2027;Zone A;0.62;0.02997794;40.93
22/02/2027;Zone A;0.62;0.02997426;40.93
23/02/2027;Zone A;0.62;0.02997058;40.93
24/02/2027;Zone A;0.62;0.0299669;40.93
25/02/2027;Zone A;0.62;0.02996322;40.93
26/02/2027;Zone A;0.62;0.02995954;40.93
27/02/2027;Zone A;0.62;0.02995586;40.93
28/02/2027;Zone A;0.62;0.02995219;40.93
01/03/2027;Zone A;0.62;0.02994851;40.93
02/03/2027;Zone A;0.62;0.02994483;40.94
03/03/2027;Zone A;0.62;0.02994116;40.94
04/03/2027;Zone A;0.62;0.02993748;40.94
05/03/2027;Zone A;0.62;0.0299338;40.94
06/03/2027;Zone A;0.62;0.02993013;40.94
07/03/2027;Zone A;0.62;0.02992645;40.94
08/03/2027;Zone A;0.62;0.02992278;40.94
09/03/2027;Zone A;0.62;0.02991911;40.94
10/03/2027;Zone A;0.62;0.02991543;40.94
11/03/2027;Zone A;0.62;0.02991176;40.94
12/03/2027;Zone A;0.62;0.02990809;40.94
13/03/2027;Zone A;0.62;0.02990442;40.95
14/03/2027;Zone A;0.62;0.02990074;40.95
15/03/2027;Zone A;0.62;0.02989707;40.95
16/03/2027;Zone A;0.62;0.0298934;40.95
17/03/2027;Zone A;0.62;0.02988973;40.95
18/03/2027;Zone A;0.62;0.02988606;40.95
19/03/2027;Zone A;0.62;0.02988239;40.95
20/03/2027;Zone A;0.62;0.02987872;40.95
21/03/2027;Zone A;0.62;0.02987506;40.95
22/03/2027;Zone A;0.62;0.02987139;40.95
23/03/2027;Zone A;0.62;0.02986772;40.96
24/03/2027;Zone A;0.62;0.02986405;40.96
25/03/2027;Zone A;0.62;0.02986039;40.96
26/03/2027;Zone A;0.62;0.02985672;40.96
27/03/2027;Zone A;0.63;0.02985306;40.96
28/03/2027;Zone A;0.63;0.02984939;40.96
29/03/2027;Zone A;0.63;0.02984573;40.96
30/03/2027;Zone A;0.63;0.02984206;40.96
31/03/2027;Zone A;0.63;0.0298384;40.96
01/04/2027;Zone A;0.63;0.02983473;40.96
02/04/2027;Zone A;0.63;0.02983107;40.97
03/04/2027;Zone A;0.63;0.02982741;40.97
04/04/2027;Zone A;0.63;0.02982375;40.97
05/04/2027;Zone A;0.63;0.02982009;40.97
06/04/2027;Zone A;0.63;0.02981642;40.97
07/04/2027;Zone A;0.63;0.02981276;40.97
08/04/2027;Zone A;0.63;0.0298091;40.97
09/04/2027;Zone A;0.63;0.02980544;40.97
10/04/2027;Zone A;0.63;0.02980178;40.97
11/04/2027;Zone A;0.63;0.02979813;40.97
12/04/2027;Zone A;0.63;0.02979447;40.97
13/04/2027;Zone A;0.63;0.02979081;40.98
14/04/2027;Zone A;0.63;0.02978715;40.98
15/04/2027;Zone A;0.63;0.02978349;40.98
16/04/2027;Zone A;0.63;0.02977984;40.98
17/04/2027;Zone A;0.63;0.02977618;40.98
18/04/2027;Zone A;0.63;0.02977253;40.98
19/04/2027;Zone A;0.63;0.02976887;40.98
20/04/2027;Zone A;0.63;0.02976522;40.98
21/04/2027;Zone A;0.63;0.02976156;40.98
22/04/2027;Zone A;0.63;0.02975791;40.98
23/04/2027;Zone A;0.63;0.02975425;40.99
24/04/2027;Zone A;0.63;0.0297506;40.99
25/04/2027;Zone A;0.63;0.02974695;40.99
26/04/2027;Zone A;0.63;0.0297433;40.99
27/04/2027;Zone A;0.63;0.02973964;40.99
28/04/2027;Zone A;0.63;0.02973599;40.99
29/04/2027;Zone A;0.63;0.02973234;40.99
30/04/2027;Zone A;0.63;0.02972869;40.99
01/05/2027;Zone A;0.63;0.02972504;40.99
02/05/2027;Zone A;0.63;0.02972139;40.99
03/05/2027;Zone A;0.63;0.02971774;40.99
04/05/2027;Zone A;0.63;0.02971409;41.0
05/05/2027;Zone A;0.63;0.02971045;41.0
06/05/2027;Zone A;0.63;0.0297068;41.0
07/05/2027;Zone A;0.63;0.02970315;41.0
08/05/2027;Zone A;0.63;0.02969951;41.0
09/05/2027;Zone A;0.63;0.02969586;41.0
10/05/2027;Zone A;0.63;0.02969221;41.0
11/05/2027;Zone A;0.63;0.02968857;41.0
12/05/2027;Zone A;0.63;0.02968492;41.0
13/05/2027;Zone A;0.63;0.02968128;41.0
14/05/2027;Zone A;0.63;0.02967763;41.01
15/05/2027;Zone A;0.63;0.02967399;41.01
16/05/2027;Zone A;0.63;0.02967035;41.01
17/05/2027;Zone A;0.63;0.0296667;41.01
18/05/2027;Zone A;0.63;0.02966306;41.01
19/05/2027;Zone A;0.63;0.02965942;41.01
20/05/2027;Zone A;0.63;0.02965578;41.01
21/05/2027;Zone A;0.63;0.02965214;41.01
22/05/2027;Zone A;0.63;0.0296485;41.01
23/05/2027;Zone A;0.63;0.02964486;41.01
24/05/2027;Zone A;0.63;0.02964122;41.02
25/05/2027;Zone A;0.63;0.02963758;41.02
26/05/2027;Zone A;0.63;0.02963394;41.02
27/05/2027;Zone A;0.63;0.0296303;41.02
28/05/2027;Zone A;0.63;0.02962666;41.02
29/05/2027;Zone A;0.63;0.02962303;41.02
30/05/2027;Zone A;0.63;0.02961939;41.02
31/05/2027;Zone A;0.63;0.02961575;41.02
01/06/2027;Zone A;0.63;0.02961212;41.02
02/06/2027;Zone A;0.63;0.02960848;41.02
03/06/2027;Zone A;0.63;0.02960485;41.02
04/06/2027;Zone A;0.63;0.02960121;41.03
05/06/2027;Zone A;0.63;0.02959758;41.03
06/06/2027;Zone A;0.63;0.02959394;41.03
07/06/2027;Zone A;0.63;0.02959031;41.03
08/06/2027;Zone A;0.63;0.02958668;41.03
09/06/2027;Zone A;0.63;0.02958304;41.03
10/06/2027;Zone A;0.63;0.02957941;41.03
11/06/2027;Zone A;0.63;0.02957578;41.03
12/06/2027;Zone A;0.63;0.02957215;41.03
13/06/2027;Zone A;0.63;0.02956852;41.03
14/06/2027;Zone A;0.63;0.02956489;41.04
15/06/2027;Zone A;0.63;0.02956126;41.04
16/06/2027;Zone A;0.63;0.02955763;41.04
17/06/2027;Zone A;0.63;0.029554;41.04
18/06/2027;Zone A;0.63;0.02955037;41.04
19/06/2027;Zone A;0.63;0.02954674;41.04
20/06/2027;Zone A;0.63;0.02954312;41.04
21/06/2027;Zone A;0.63;0.02953949;41.04
22/06/2027;Zone A;0.63;0.02953586;41.04
23/06/2027;Zone A;0.63;0.02953224;41.04
24/06/2027;Zone A;0.63;0.02952861;41.05
25/06/2027;Zone A;0.63;0.02952499;41.05
26/06/2027;Zone A;0.63;0.02952136;41.05
27/06/2027;Zone A;0.63;0.02951774;41.05
28/06/2027;Zone A;0.63;0.02951411;41.05
29/06/2027;Zone A;0.63;0.02951049;41.05
30/06/2027;Zone A;0.63;0.02950687;41.05
01/07/2027;Zone A;0.63;0.02950324;41.05
02/07/2027;Zone A;0.63;0.02949962;41.05
03/07/2027;Zone A;0.63;0.029496;41.05
04/07/2027;Zone A;0.63;0.02949238;41.05
05/07/2027;Zone A;0.63;0.02948876;41.06
06/07/2027;Zone A;0.63;0.02948514;41.06
07/07/2027;Zone A;0.63;0.02948152;41.06
